# ID,StationNumber,StationName,Latitude,Longitude,Date,Pressure,temp,TD,DD,FF
1248,71043,71043,65.26,-126.78,20191118_0000,50,-56.3,-87.3,310,23.1
1253,25428,25428,65.23,160.53,20191118_0000,925,-21.5,-22.6,320,4
1254,25428,25428,65.23,160.53,20191118_0000,916,-20.1,-21,335,5
1258,25428,25428,65.23,160.53,20191118_0000,850,-10.1,-20.1,65,5
1263,25428,25428,65.23,160.53,20191118_0000,700,-18.7,-31.7,55,9
1270,25428,25428,65.23,160.53,20191118_0000,500,-32.9,-48.9,125,6
1274,25428,25428,65.23,160.53,20191118_0000,400,-43.3,-56.3,140,6
1278,25428,25428,65.23,160.53,20191118_0000,300,-56.7,-68.7,205,9
1281,25428,25428,65.23,160.53,20191118_0000,250,-62.3,-73.3,185,3
1282,25428,25428,65.23,160.53,20191118_0000,247,-63.1,-74.1,175,3
1287,25428,25428,65.23,160.53,20191118_0000,200,-54.5,-66.5,180,4
1291,25428,25428,65.23,160.53,20191118_0000,150,-50.9,-64.9,180,5
1294,25428,25428,65.23,160.53,20191118_0000,100,-49.7,-68.7,165,9
1295,23415,23415,65.11,57.09,20191118_0000,1020,-6.9,-9.5,360,2
1298,23415,23415,65.11,57.09,20191118_0000,1000,-8.7,-10.1,40,4
1302,23415,23415,65.11,57.09,20191118_0000,926,-10.7,-11.3,120,4
1303,23415,23415,65.11,57.09,20191118_0000,925,-10.7,-11.3,120,4
1307,23415,23415,65.11,57.09,20191118_0000,850,-14.3,-15.2,90,5
1317,23415,23415,65.11,57.09,20191118_0000,700,-17.9,-39.9,25,8
1327,23415,23415,65.11,57.09,20191118_0000,500,-30.9,-51.9,360,11
1329,23415,23415,65.11,57.09,20191118_0000,400,-42.9,-59.9,340,15
1333,23415,23415,65.11,57.09,20191118_0000,300,-57.3,-71.3,340,16
1337,23415,23415,65.11,57.09,20191118_0000,250,-61.7,-74.7,335,15
1338,23415,23415,65.11,57.09,20191118_0000,248,-62.1,-75.1,335,16
1341,23415,23415,65.11,57.09,20191118_0000,200,-60.9,-73.9,335,16
1344,23415,23415,65.11,57.09,20191118_0000,150,-62.5,-75.5,335,16
1345,23415,23415,65.11,57.09,20191118_0000,100,-65.9,-78.9,325,19
1346,22522,22522,64.94,34.65,20191118_0000,1021,-0.7,-1.9,70,2
1348,22522,22522,64.94,34.65,20191118_0000,1000,-0.9,-2,100,4
1349,22522,22522,64.94,34.65,20191118_0000,925,-3.3,-4.1,125,2
1352,22522,22522,64.94,34.65,20191118_0000,850,-5.7,-6.8,250,3
1361,22522,22522,64.94,34.65,20191118_0000,700,-9.5,-10.3,285,11
1370,22522,22522,64.94,34.65,20191118_0000,500,-28.5,-30.9,285,8
1375,22522,22522,64.94,34.65,20191118_0000,400,-39.1,-42.1,345,8
1381,22522,22522,64.94,34.65,20191118_0000,300,-53.3,-57.2,345,10
1384,22522,22522,64.94,34.65,20191118_0000,250,-59.7,-64,310,12
1386,22522,22522,64.94,34.65,20191118_0000,200,-59.5,-63.9,290,19
1388,22522,22522,64.94,34.65,20191118_0000,150,-59.7,-64.4,290,20
1391,22522,22522,64.94,34.65,20191118_0000,100,-64.1,-69.1,300,15
1394,70261,70261,64.8,-147.88,20191118_0000,925,-18.1,-19.5,70,3.1
1401,70261,70261,64.8,-147.88,20191118_0000,850,-15.7,-18.7,170,1
1410,70261,70261,64.8,-147.88,20191118_0000,700,-17.7,-17.9,250,9.3
1440,70261,70261,64.8,-147.88,20191118_0000,500,-33.5,-36.5,230,11.3
1457,70261,70261,64.8,-147.88,20191118_0000,400,-41.7,-61.7,255,14.4
1458,70261,70261,64.8,-147.88,20191118_0000,300,-51.5,-61.5,230,16.5
1459,70261,70261,64.8,-147.88,20191118_0000,290,-52.3,-63.3,235,14.4
1460,70261,70261,64.8,-147.88,20191118_0000,250,-50.3,-76.3,245,14.9
1461,70261,70261,64.8,-147.88,20191118_0000,200,-47.5,-80.5,250,14.4
1462,70261,70261,64.8,-147.88,20191118_0000,150,-48.1,-83.1,255,10.8
1463,70261,70261,64.8,-147.88,20191118_0000,100,-46.5,-83.5,265,11.8
1465,70261,70261,64.8,-147.88,20191118_0000,70,-50.1,-85.1,275,12.9
1469,70261,70261,64.8,-147.88,20191118_0000,50,-50.9,-86.9,270,13.4
1470,22543,22543,64.62,40.51,20191118_0000,1024,-3.5,-4.6,90,2
1471,22543,22543,64.62,40.51,20191118_0000,1000,-4.7,-5.8,95,7
1474,22543,22543,64.62,40.51,20191118_0000,944,-3.7,-4.1,140,9
1475,22543,22543,64.62,40.51,20191118_0000,925,-4.1,-4.3,155,7
1478,22543,22543,64.62,40.51,20191118_0000,850,-7.3,-8.2,140,6
1482,22543,22543,64.62,40.51,20191118_0000,736,-8.1,-8.7,255,5
1483,22543,22543,64.62,40.51,20191118_0000,700,-10.5,-11.4,275,7
1487,22543,22543,64.62,40.51,20191118_0000,500,-29.9,-32.2,275,9
1491,22543,22543,64.62,40.51,20191118_0000,400,-40.7,-46.7,275,9
1495,22543,22543,64.62,40.51,20191118_0000,300,-53.3,-58.3,350,8
1497,22543,22543,64.62,40.51,20191118_0000,250,-57.9,-62.9,295,14
1499,22543,22543,64.62,40.51,20191118_0000,220,-60.5,-65.5,290,20
1501,22543,22543,64.62,40.51,20191118_0000,200,-60.3,-65.3,295,22
1503,22543,22543,64.62,40.51,20191118_0000,150,-60.1,-65.1,295,20
1504,22543,22543,64.62,40.51,20191118_0000,114,-63.9,-69.9,300,21
1506,22543,22543,64.62,40.51,20191118_0000,100,-63.9,-69.9,310,21
1507,70200,70200,64.5,-165.43,20191118_0000,1005,-10.1,-23.1,50,1.5
1508,70200,70200,64.5,-165.43,20191118_0000,1000,-10.3,-23.3,70,1.5
1509,70200,70200,64.5,-165.43,20191118_0000,925,-12.3,-28.3,40,6.7
1511,70200,70200,64.5,-165.43,20191118_0000,850,-14.5,-33.5,10,5.1
1527,70200,70200,64.5,-165.43,20191118_0000,700,-17.5,-26.5,10,7.7
1556,70200,70200,64.5,-165.43,20191118_0000,500,-32.9,-43.9,320,8.7
1563,70200,70200,64.5,-165.43,20191118_0000,400,-44.7,-52.7,305,10.8
1571,70200,70200,64.5,-165.43,20191118_0000,300,-51.3,-66.3,300,9.3
1573,70200,70200,64.5,-165.43,20191118_0000,261,-54.3,-71.3,290,10.8
1574,70200,70200,64.5,-165.43,20191118_0000,250,-52.7,-74.7,300,9.3
1575,70200,70200,64.5,-165.43,20191118_0000,200,-48.5,-79.5,250,8.2
1576,70200,70200,64.5,-165.43,20191118_0000,150,-48.3,-81.3,280,7.7
1577,70200,70200,64.5,-165.43,20191118_0000,100,-45.9,-81.9,250,10.3
1580,70200,70200,64.5,-165.43,20191118_0000,70,-48.5,-83.5,265,9.3
1582,70200,70200,64.5,-165.43,20191118_0000,50,-49.1,-84.1,255,8.2
1583,71926,71926,64.28,-96.06,20191118_0000,1003,-21.7,-25,320,4.6
1584,71926,71926,64.28,-96.06,20191118_0000,1000,-21.5,-25.1,310,5.1
1587,71926,71926,64.28,-96.06,20191118_0000,925,-24.7,-25.4,320,5.7
1592,71926,71926,64.28,-96.06,20191118_0000,850,-16.7,-21.6,330,8.2
1600,71926,71926,64.28,-96.06,20191118_0000,700,-24.1,-34.1,330,6.2
1609,71926,71926,64.28,-96.06,20191118_0000,500,-34.5,-50.5,315,11.3
1613,71926,71926,64.28,-96.06,20191118_0000,400,-43.5,-60.5,310,17.5
1616,71926,71926,64.28,-96.06,20191118_0000,300,-50.5,-74.5,305,26.8
1617,71926,71926,64.28,-96.06,20191118_0000,258,-53.5,-76.5,305,29.8
1618,71926,71926,64.28,-96.06,20191118_0000,250,-52.9,-78.9,305,28.3
1621,71926,71926,64.28,-96.06,20191118_0000,200,-52.9,-81.9,305,27.8
1623,71926,71926,64.28,-96.06,20191118_0000,150,-54.1,-85.1,300,26.2
1625,71926,71926,64.28,-96.06,20191118_0000,100,-58.7,-87.7,305,26.8
1626,71926,71926,64.28,-96.06,20191118_0000,77.3,-62.7,-89.7,305,27.8
1627,71926,71926,64.28,-96.06,20191118_0000,70,-62.3,-89.3,305,30.9
1628,71926,71926,64.28,-96.06,20191118_0000,50,-65.5,-90.5,315,38.6
1632,24507,24507,64.26,100.21,20191118_0000,1000,-38.7,-43,60,10
1634,24507,24507,64.26,100.21,20191118_0000,971,-33.9,-37.7,90,4
1635,24507,24507,64.26,100.21,20191118_0000,925,-30.1,-33.5,100,5
1637,24507,24507,64.26,100.21,20191118_0000,856,-24.1,-27.2,135,7
1638,24507,24507,64.26,100.21,20191118_0000,850,-24.1,-27.3,135,7
1641,24507,24507,64.26,100.21,20191118_0000,700,-26.3,-33.3,145,19
1642,24507,24507,64.26,100.21,20191118_0000,674,-26.5,-34.5,205,23
1644,24507,24507,64.26,100.21,20191118_0000,500,-34.3,-44.3,175,8
1647,24507,24507,64.26,100.21,20191118_0000,400,-38.1,-50.1,135,12
1650,24507,24507,64.26,100.21,20191118_0000,300,-50.7,-63.7,125,17
1652,24507,24507,64.26,100.21,20191118_0000,250,-59.3,-72.3,115,6
1654,24507,24507,64.26,100.21,20191118_0000,238,-60.9,-73.9,115,8
1655,24507,24507,64.26,100.21,20191118_0000,200,-60.9,-72.9,135,18
1657,24507,24507,64.26,100.21,20191118_0000,161,-60.3,-72.3,105,5
1658,24507,24507,64.26,100.21,20191118_0000,150,-61.1,-73.1,110,5
1662,24641,24641,63.78,121.61,20191118_0000,1018,-23.5,-25.7,235,2
1663,24641,24641,63.78,121.61,20191118_0000,1000,-24.5,-26.5,245,3
1668,24641,24641,63.78,121.61,20191118_0000,925,-25.3,-26.3,300,4
1672,24641,24641,63.78,121.61,20191118_0000,850,-16.1,-17,315,5
1679,24641,24641,63.78,121.61,20191118_0000,700,-17.9,-24.9,350,6
1687,24641,24641,63.78,121.61,20191118_0000,500,-33.7,-42.7,335,11
1689,24641,24641,63.78,121.61,20191118_0000,400,-46.3,-52.3,335,9
1693,24641,24641,63.78,121.61,20191118_0000,300,-60.3,-64.6,350,13
1696,24641,24641,63.78,121.61,20191118_0000,261,-64.9,-69.1,350,14
1698,24641,24641,63.78,121.61,20191118_0000,250,-64.9,-69.2,345,12
1701,24641,24641,63.78,121.61,20191118_0000,200,-62.5,-66.8,15,2
1705,24641,24641,63.78,121.61,20191118_0000,150,-59.9,-64.4,120,5
1708,24641,24641,63.78,121.61,20191118_0000,100,-60.5,-66.5,170,4
1710,71909,71909,63.75,-68.55,20191118_0000,998,-8.5,-10.6,115,6.2
1713,71909,71909,63.75,-68.55,20191118_0000,925,-11.1,-13.1,170,12.3
1714,71909,71909,63.75,-68.55,20191118_0000,850,-14.5,-16.9,205,13.9
1720,71909,71909,63.75,-68.55,20191118_0000,700,-20.7,-23.2,215,10.3
1725,71909,71909,63.75,-68.55,20191118_0000,500,-34.1,-37.1,240,23.7
1728,71909,71909,63.75,-68.55,20191118_0000,400,-46.3,-49.4,240,28.3
1736,71909,71909,63.75,-68.55,20191118_0000,302,-56.9,-60,240,26.8
1737,71909,71909,63.75,-68.55,20191118_0000,300,-56.9,-60.1,240,26.8
1745,71909,71909,63.75,-68.55,20191118_0000,250,-57.9,-61.1,245,23.7
1751,71909,71909,63.75,-68.55,20191118_0000,200,-56.9,-67.9,250,23.7
1760,71909,71909,63.75,-68.55,20191118_0000,150,-55.7,-72.7,255,21.1
1762,71909,71909,63.75,-68.55,20191118_0000,114,-62.1,-83.1,240,15.4
1765,71909,71909,63.75,-68.55,20191118_0000,100,-61.1,-84.1,260,21.6
1766,71909,71909,63.75,-68.55,20191118_0000,70,-65.5,-93.5,265,26.8
1769,71909,71909,63.75,-68.55,20191118_0000,50,-70.5,-96.5,265,28.3
1776,24688,24688,63.25,143.14,20191118_0000,850,-19.1,-19.5,140,2
1783,24688,24688,63.25,143.14,20191118_0000,700,-21.3,-25,130,7
1791,24688,24688,63.25,143.14,20191118_0000,500,-34.5,-41.5,195,5
1793,24688,24688,63.25,143.14,20191118_0000,457,-39.3,-45.3,170,6
1796,24688,24688,63.25,143.14,20191118_0000,400,-44.1,-49.1,170,7
1800,24688,24688,63.25,143.14,20191118_0000,300,-56.5,-62.5,180,7
1802,24688,24688,63.25,143.14,20191118_0000,262,-60.7,-66.7,195,10
1804,24688,24688,63.25,143.14,20191118_0000,250,-60.9,-66.9,185,9
1811,24688,24688,63.25,143.14,20191118_0000,200,-56.5,-62.5,180,7
1815,24688,24688,63.25,143.14,20191118_0000,150,-52.7,-59.7,190,9
1823,24688,24688,63.25,143.14,20191118_0000,100,-52.9,-63.9,180,15
1825,70231,70231,62.96,-155.61,20191118_0000,988,-14.1,-18.1,350,1
1827,70231,70231,62.96,-155.61,20191118_0000,925,-18.7,-21.1,65,4.1
1839,70231,70231,62.96,-155.61,20191118_0000,850,-8.9,-14.9,215,3.6
1853,70231,70231,62.96,-155.61,20191118_0000,700,-16.7,-20.2,200,4.1
1865,70231,70231,62.96,-155.61,20191118_0000,500,-32.5,-48.5,225,11.8
1869,70231,70231,62.96,-155.61,20191118_0000,400,-42.7,-58.7,230,9.3
1874,70231,70231,62.96,-155.61,20191118_0000,308,-50.1,-67.1,230,10.3
1875,70231,70231,62.96,-155.61,20191118_0000,300,-49.7,-69.7,230,9.3
1878,70231,70231,62.96,-155.61,20191118_0000,250,-48.3,-76.3,245,9.3
1880,70231,70231,62.96,-155.61,20191118_0000,200,-46.7,-80.7,250,13.4
1884,70231,70231,62.96,-155.61,20191118_0000,150,-47.5,-82.5,255,9.8
1891,70231,70231,62.96,-155.61,20191118_0000,100,-45.7,-83.7,250,11.8
1894,70231,70231,62.96,-155.61,20191118_0000,70,-48.9,-84.9,260,14.9
1897,70231,70231,62.96,-155.61,20191118_0000,50,-50.5,-86.5,285,10.8
1899,25703,25703,62.91,152.41,20191118_0000,993,-13.3,-17.7,360,4
1900,25703,25703,62.91,152.41,20191118_0000,971,-14.7,-19.4,20,7
1902,25703,25703,62.91,152.41,20191118_0000,925,-18.9,-21.1,305,8
1906,25703,25703,62.91,152.41,20191118_0000,850,-18.7,-19.7,325,12
1911,25703,25703,62.91,152.41,20191118_0000,700,-17.9,-25.9,50,15
1920,25703,25703,62.91,152.41,20191118_0000,500,-33.5,-43.5,90,8
1923,25703,25703,62.91,152.41,20191118_0000,400,-43.9,-52.9,110,5
1927,25703,25703,62.91,152.41,20191118_0000,300,-57.9,-65.9,110,5
1928,25703,25703,62.91,152.41,20191118_0000,290,-58.7,-66.7,105,5
1930,25703,25703,62.91,152.41,20191118_0000,250,-58.9,-66.9,120,5
1934,25703,25703,62.91,152.41,20191118_0000,200,-55.9,-64.9,165,6
1940,25703,25703,62.91,152.41,20191118_0000,150,-52.3,-63.3,165,5
1946,25703,25703,62.91,152.41,20191118_0000,100,-50.1,-65.1,200,8
1948,24726,24726,62.53,113.86,20191118_0000,988,-31.5,-37.5,280,5
1951,24726,24726,62.53,113.86,20191118_0000,925,-26.3,-29.7,310,16
1955,24726,24726,62.53,113.86,20191118_0000,850,-19.5,-23.2,320,12
1961,24726,24726,62.53,113.86,20191118_0000,700,-19.7,-37.7,10,6
1968,24726,24726,62.53,113.86,20191118_0000,554,-29.5,-38.5,115,7
1969,24726,24726,62.53,113.86,20191118_0000,500,-35.7,-44.7,110,8
1970,24726,24726,62.53,113.86,20191118_0000,400,-47.3,-54.3,115,12
1974,24726,24726,62.53,113.86,20191118_0000,300,-59.9,-65.9,110,14
1976,24726,24726,62.53,113.86,20191118_0000,252,-65.5,-71.5,110,10
1977,24726,24726,62.53,113.86,20191118_0000,250,-65.5,-71.5,110,9
1981,24726,24726,62.53,113.86,20191118_0000,200,-64.7,-70.7,125,7
1984,24726,24726,62.53,113.86,20191118_0000,150,-60.9,-66.9,130,5
1987,24726,24726,62.53,113.86,20191118_0000,100,-62.1,-69.1,195,4
1988,2365,02365,62.51,17.43,20191118_0000,1021,0.4,0.1,355,1.5
1989,2365,02365,62.51,17.43,20191118_0000,1000,-0.3,-1.3,360,2.6
1991,2365,02365,62.51,17.43,20191118_0000,925,-1.1,-1.9,205,1
1996,2365,02365,62.51,17.43,20191118_0000,850,-1.9,-1.9,250,5.1
2003,2365,02365,62.51,17.43,20191118_0000,700,-8.9,-12.9,235,5.7
2018,2365,02365,62.51,17.43,20191118_0000,500,-23.7,-43.7,275,12.9
2022,2365,02365,62.51,17.43,20191118_0000,400,-36.5,-50.5,245,18.5
2027,2365,02365,62.51,17.43,20191118_0000,300,-50.7,-55.4,250,41.7
2031,2365,02365,62.51,17.43,20191118_0000,250,-58.5,-64.5,265,41.7
2038,2365,02365,62.51,17.43,20191118_0000,200,-62.1,-79.1,255,34.5
2039,2365,02365,62.51,17.43,20191118_0000,195,-62.7,-80.7,250,28.3
2044,2365,02365,62.51,17.43,20191118_0000,150,-61.7,-85.7,245,17.5
2051,2365,02365,62.51,17.43,20191118_0000,100,-62.1,-88.1,260,9.8
2056,2365,02365,62.51,17.43,20191118_0000,70,-65.1,-90.1,285,14.9
2065,2365,02365,62.51,17.43,20191118_0000,50,-67.5,-91.5,290,13.4
2066,24959,24959,62.08,129.76,20191118_0000,1017,-21.5,-26.5,275,2
2068,24959,24959,62.08,129.76,20191118_0000,1000,-23.7,-28.6,305,3
2073,24959,24959,62.08,129.76,20191118_0000,925,-25.5,-28.8,345,4
2076,24959,24959,62.08,129.76,20191118_0000,850,-20.7,-22.1,40,3
2085,24959,24959,62.08,129.76,20191118_0000,700,-20.7,-26.7,355,7
2093,24959,24959,62.08,129.76,20191118_0000,500,-37.3,-42.3,360,13
2095,24959,24959,62.08,129.76,20191118_0000,400,-49.7,-54.5,345,14
2099,24959,24959,62.08,129.76,20191118_0000,314,-59.1,-64.1,335,11
2100,24959,24959,62.08,129.76,20191118_0000,300,-59.5,-64.5,330,8
2102,24959,24959,62.08,129.76,20191118_0000,250,-59.7,-65.7,290,4
2104,24959,24959,62.08,129.76,20191118_0000,200,-57.5,-64.5,180,3
2108,24959,24959,62.08,129.76,20191118_0000,150,-58.1,-66.1,190,7
2111,24959,24959,62.08,129.76,20191118_0000,100,-56.7,-66.7,195,11
2112,22820,22820,61.81,34.26,20191118_0000,1008,5,4.7,225,3
2114,22820,22820,61.81,34.26,20191118_0000,1000,5,5,240,5
2119,22820,22820,61.81,34.26,20191118_0000,925,2.8,0,280,9
2123,22820,22820,61.81,34.26,20191118_0000,850,-1.9,-2.1,275,11
2127,22820,22820,61.81,34.26,20191118_0000,700,-10.9,-12.2,275,17
2133,22820,22820,61.81,34.26,20191118_0000,500,-24.7,-32.7,270,27
2137,22820,22820,61.81,34.26,20191118_0000,400,-35.7,-44.7,275,39
2142,22820,22820,61.81,34.26,20191118_0000,300,-49.9,-58.9,275,44
2147,22820,22820,61.81,34.26,20191118_0000,250,-53.7,-62.7,280,56
2151,22820,22820,61.81,34.26,20191118_0000,204,-60.3,-69.3,280,49
2152,22820,22820,61.81,34.26,20191118_0000,200,-60.3,-69.3,280,47
2155,22820,22820,61.81,34.26,20191118_0000,150,-61.9,-71.9,285,32
2157,22820,22820,61.81,34.26,20191118_0000,100,-63.1,-73.1,295,22
2158,23802,23802,61.67,50.78,20191118_0000,1014,-6.1,-7.8,180,1
2159,23802,23802,61.67,50.78,20191118_0000,1000,-6.9,-7.8,175,2
2163,23802,23802,61.67,50.78,20191118_0000,926,-9.3,-10.1,40,5
2164,23802,23802,61.67,50.78,20191118_0000,925,-9.1,-9.9,35,5
2169,23802,23802,61.67,50.78,20191118_0000,850,-6.1,-15.1,290,4
2177,23802,23802,61.67,50.78,20191118_0000,700,-12.1,-13.2,300,10
2179,23802,23802,61.67,50.78,20191118_0000,654,-14.5,-15.3,285,15
2184,23802,23802,61.67,50.78,20191118_0000,500,-26.5,-28,310,21
2187,23802,23802,61.67,50.78,20191118_0000,400,-39.5,-41.4,295,29
2189,23802,23802,61.67,50.78,20191118_0000,300,-54.7,-57.3,290,45
2192,23802,23802,61.67,50.78,20191118_0000,250,-64.5,-67.4,300,51
2193,23802,23802,61.67,50.78,20191118_0000,243,-65.7,-68.7,300,50
2198,23802,23802,61.67,50.78,20191118_0000,200,-62.3,-65.1,305,34
2202,23802,23802,61.67,50.78,20191118_0000,150,-63.3,-66.8,315,30
2205,23802,23802,61.67,50.78,20191118_0000,100,-65.5,-69.5,310,27
2206,23884,23884,61.59,90,20191118_0000,1011,-19.3,-22.4,110,3
2208,23884,23884,61.59,90,20191118_0000,1000,-20.1,-23,95,7
2213,23884,23884,61.59,90,20191118_0000,925,-21.3,-24.1,140,17
2217,23884,23884,61.59,90,20191118_0000,850,-20.5,-21.9,160,6
2218,23884,23884,61.59,90,20191118_0000,826,-21.5,-23.1,145,10
2225,23884,23884,61.59,90,20191118_0000,700,-21.9,-22.9,210,10
2228,23884,23884,61.59,90,20191118_0000,500,-36.9,-40.4,230,14
2229,23884,23884,61.59,90,20191118_0000,400,-47.3,-50.7,240,15
2232,23884,23884,61.59,90,20191118_0000,300,-56.5,-60.5,260,17
2233,23884,23884,61.59,90,20191118_0000,298,-56.7,-60.8,260,17
2237,23884,23884,61.59,90,20191118_0000,250,-55.5,-60,260,10
2240,23884,23884,61.59,90,20191118_0000,200,-56.3,-61.3,275,7
2246,23884,23884,61.59,90,20191118_0000,150,-59.7,-65.7,310,5
2255,22845,22845,61.5,38.93,20191118_0000,1000,1.4,1.2,250,2
2256,22845,22845,61.5,38.93,20191118_0000,989,1.4,1.4,250,5
2257,22845,22845,61.5,38.93,20191118_0000,925,1.8,1.8,275,9
2260,22845,22845,61.5,38.93,20191118_0000,850,-0.3,-0.3,280,11
2262,22845,22845,61.5,38.93,20191118_0000,754,-7.7,-9.6,260,19
2263,22845,22845,61.5,38.93,20191118_0000,700,-7.9,-15.9,270,20
2268,22845,22845,61.5,38.93,20191118_0000,500,-25.3,-27.6,270,30
2272,22845,22845,61.5,38.93,20191118_0000,400,-36.5,-39.4,275,40
2277,22845,22845,61.5,38.93,20191118_0000,300,-53.9,-57.9,275,47
2280,22845,22845,61.5,38.93,20191118_0000,250,-59.7,-63.7,280,61
2284,22845,22845,61.5,38.93,20191118_0000,212,-63.5,-67.5,285,44
2286,22845,22845,61.5,38.93,20191118_0000,200,-62.5,-66.6,285,38
2287,22845,22845,61.5,38.93,20191118_0000,150,-63.5,-67.7,290,27
2291,22845,22845,61.5,38.93,20191118_0000,101,-65.9,-70.3,295,23
2292,22845,22845,61.5,38.93,20191118_0000,100,-66.1,-70.5,295,23
2294,70273,70273,61.16,-150.01,20191118_0000,990,0.8,-2.4,130,2.1
2296,70273,70273,61.16,-150.01,20191118_0000,925,-2.3,-4,210,9.3
2299,70273,70273,61.16,-150.01,20191118_0000,850,-7.1,-7.1,205,9.3
2309,70273,70273,61.16,-150.01,20191118_0000,700,-14.7,-14.8,220,10.3
2349,70273,70273,61.16,-150.01,20191118_0000,500,-30.3,-33.6,225,14.9
2358,70273,70273,61.16,-150.01,20191118_0000,400,-41.3,-45,220,17.5
2359,70273,70273,61.16,-150.01,20191118_0000,303,-52.7,-65.7,225,17
2360,70273,70273,61.16,-150.01,20191118_0000,300,-52.5,-65.5,230,17.5
2361,70273,70273,61.16,-150.01,20191118_0000,250,-48.7,-74.7,235,18
2362,70273,70273,61.16,-150.01,20191118_0000,200,-46.7,-75.7,245,16.5
2363,70273,70273,61.16,-150.01,20191118_0000,150,-46.9,-76.9,240,13.4
2364,70273,70273,61.16,-150.01,20191118_0000,100,-47.7,-79.7,240,10.8
2366,70273,70273,61.16,-150.01,20191118_0000,70,-49.3,-81.3,240,9.8
2370,70273,70273,61.16,-150.01,20191118_0000,50,-50.1,-83.1,290,13.9
2371,23933,23933,61.03,69.08,20191118_0000,1016,-22.7,-26.2,20,7
2372,23933,23933,61.03,69.08,20191118_0000,1000,-23.9,-27.6,25,9
2375,23933,23933,61.03,69.08,20191118_0000,925,-19.5,-21.3,50,11
2379,23933,23933,61.03,69.08,20191118_0000,850,-18.7,-20.1,25,8
2384,23933,23933,61.03,69.08,20191118_0000,700,-23.9,-25.8,340,8
2386,23933,23933,61.03,69.08,20191118_0000,500,-40.5,-43.6,320,10
2388,23933,23933,61.03,69.08,20191118_0000,400,-45.3,-50.3,330,20
2390,23933,23933,61.03,69.08,20191118_0000,300,-50.5,-58.5,340,26
2391,23933,23933,61.03,69.08,20191118_0000,250,-53.5,-61.5,335,21
2392,23933,23933,61.03,69.08,20191118_0000,244,-54.3,-63.3,335,21
2395,23933,23933,61.03,69.08,20191118_0000,200,-56.1,-65.1,335,22
2396,23933,23933,61.03,69.08,20191118_0000,150,-59.3,-69.3,325,19
2398,23933,23933,61.03,69.08,20191118_0000,100,-64.3,-75.3,325,20
2400,70219,70219,60.78,-161.85,20191118_0000,999,-12.5,-15.9,45,2.6
2402,70219,70219,60.78,-161.85,20191118_0000,925,-17.3,-17.3,360,4.1
2406,70219,70219,60.78,-161.85,20191118_0000,850,-17.9,-18.3,360,4.6
2423,70219,70219,60.78,-161.85,20191118_0000,700,-13.9,-19.9,335,7.7
2434,70219,70219,60.78,-161.85,20191118_0000,500,-30.3,-50.3,320,14.4
2437,70219,70219,60.78,-161.85,20191118_0000,400,-39.7,-58.7,315,19
2442,70219,70219,60.78,-161.85,20191118_0000,300,-50.3,-69.3,300,15.4
2445,70219,70219,60.78,-161.85,20191118_0000,267,-52.5,-69.5,285,13.4
2448,70219,70219,60.78,-161.85,20191118_0000,250,-49.7,-75.7,280,18
2453,70219,70219,60.78,-161.85,20191118_0000,200,-47.1,-80.1,275,14.4
2455,70219,70219,60.78,-161.85,20191118_0000,150,-47.1,-82.1,240,12.3
2460,70219,70219,60.78,-161.85,20191118_0000,100,-47.1,-83.1,245,10.8
2463,70219,70219,60.78,-161.85,20191118_0000,70,-47.7,-83.7,250,4.1
2466,70219,70219,60.78,-161.85,20191118_0000,50,-49.9,-85.9,250,8.7
2469,71964,71964,60.71,-135.06,20191118_0000,912,-6.3,-6.9,350,1
2473,71964,71964,60.71,-135.06,20191118_0000,850,-3.5,-4.4,300,7.2
2480,71964,71964,60.71,-135.06,20191118_0000,700,-10.7,-17.7,270,14.4
2489,71964,71964,60.71,-135.06,20191118_0000,500,-25.9,-31.9,265,14.9
2493,71964,71964,60.71,-135.06,20191118_0000,400,-36.5,-46.5,235,17.5
2495,71964,71964,60.71,-135.06,20191118_0000,318,-51.1,-54,240,17.5
2498,71964,71964,60.71,-135.06,20191118_0000,300,-51.1,-64.1,240,20.1
2501,71964,71964,60.71,-135.06,20191118_0000,250,-52.9,-71.9,240,21.6
2507,71964,71964,60.71,-135.06,20191118_0000,200,-48.9,-80.9,260,21.1
2510,71964,71964,60.71,-135.06,20191118_0000,162,-52.7,-83.7,255,21.6
2512,71964,71964,60.71,-135.06,20191118_0000,150,-50.5,-84.5,255,19
2518,71964,71964,60.71,-135.06,20191118_0000,100,-52.7,-85.7,265,14.9
2524,23921,23921,60.66,60.41,20191118_0000,1014,-6.1,-9.6,350,4
2526,23921,23921,60.66,60.41,20191118_0000,1000,-10.1,-12,15,8
2532,23921,23921,60.66,60.41,20191118_0000,925,-10.7,-11,5,7
2535,23921,23921,60.66,60.41,20191118_0000,850,-14.3,-14.7,350,11
2540,23921,23921,60.66,60.41,20191118_0000,700,-21.1,-22.3,335,18
2548,23921,23921,60.66,60.41,20191118_0000,500,-29.5,-39.5,330,28
